event_id,timestamp,login_hour,user_id,workspace_id,source_ip,ip_region,user_region,geo_mismatch,impossible_travel,action,success,failed_attempts_last_15m,data_downloaded_mb,is_injected_anomaly,anomaly_type
849fd4fd-a745-4527-b1d0-db63c8d63325,2025-10-10 05:29:11,5,USR-0068,WS-006,181.131.189.123,South-America,South-America,False,False,read,True,0,122.54,False,None
ede6bc91-5769-4a6a-9837-051240af44af,2025-10-10 05:29:30,5,USR-0038,WS-011,174.21.47.244,US-East,US-East,False,False,admin,False,9,507.81,True,brute_force
432ee415-a6b0-4547-9dfc-93beee0dce1e,2025-10-10 05:31:43,5,USR-0046,WS-015,202.79.66.33,EU-Central,EU-Central,False,False,read,True,0,144.83,False,None
2c72259c-4db7-4b41-8603-1a570649122a,2025-10-10 05:31:50,5,USR-0102,WS-006,188.166.121.104,US-East,US-East,False,False,write,True,0,428.79,False,None
8fc8a4f6-6d50-47dd-9781-2d335f31cb55,2025-10-10 05:31:53,5,USR-0026,WS-010,139.172.5.171,Asia-Pacific,EU-Central,True,False,read,True,0,3.35,False,None
96c3f7e4-c663-4914-bcdb-710359693422,2025-10-10 05:33:03,5,USR-0193,WS-016,160.145.189.16,South-America,South-America,False,False,write,True,0,172.16,False,None
119add3f-1533-4ddf-8e01-98f6da0a8c4a,2025-10-10 05:33:24,5,USR-0093,WS-009,122.70.104.123,Asia-Pacific,Asia-Pacific,False,False,read,False,1,59.85,False,None
440e703b-2b92-463b-81c2-45cd7789f70b,2025-10-10 05:35:40,5,USR-0008,WS-009,133.22.36.82,US-East,EU-Central,True,True,admin,True,0,4.89,True,impossible_travel
aec5e86d-e8b7-49f4-865d-3f50a69a32f3,2025-10-10 05:36:40,5,USR-0174,WS-020,18.197.231.100,US-East,US-East,False,False,admin,True,0,183.02,False,None
a7ea8683-d556-45e1-b1bf-df19ebf57d2a,2025-10-10 05:37:05,5,USR-0164,WS-014,154.133.195.238,US-West,US-West,False,False,write,True,0,745.95,False,None
94addd64-7e9f-4bfe-bdf3-2230be27bcf4,2025-10-10 05:37:59,5,USR-0164,WS-001,86.46.244.253,US-West,US-West,False,False,read,True,0,592.8,False,None
76ad92d2-6189-4f5a-9c6b-5d80bcfa972c,2025-10-10 05:38:18,5,USR-0008,WS-003,208.177.202.125,EU-Central,EU-Central,False,False,admin,True,0,4.97,False,None
0409490e-37e8-47ba-8fcc-7aa0d11cb655,2025-10-10 05:38:48,5,USR-0131,WS-015,73.178.30.149,US-West,US-West,False,False,write,True,0,77.97,False,None
20d96df3-f319-45f8-b5e0-1102cf07bd48,2025-10-10 05:39:11,5,USR-0131,WS-014,173.4.20.25,US-West,US-West,False,False,read,True,0,289.54,False,None
af869ad5-6df5-4869-8df9-b7860e547e32,2025-10-10 05:39:17,5,USR-0193,WS-004,98.34.43.240,South-America,South-America,False,False,write,True,0,1175.81,False,None
02068ae0-5a19-437b-8677-91a7f4da6609,2025-10-10 05:40:31,5,USR-0153,WS-005,51.131.41.127,Asia-Pacific,Asia-Pacific,False,False,write,True,0,6.81,False,None
67a52ed0-0b23-45b1-a7d5-ce3e0f92d2fe,2025-10-10 05:41:32,5,USR-0118,WS-007,124.118.165.212,US-East,US-East,False,False,delete,True,0,342.75,False,None
2c29ea14-aa93-427c-bf12-dae3b7df5602,2025-10-10 05:41:53,5,USR-0146,WS-003,44.251.30.198,South-America,South-America,False,False,admin,True,0,13.18,False,None
87dc172f-67aa-4685-89bf-4035befb4e9b,2025-10-10 05:42:53,5,USR-0188,WS-007,26.220.75.104,South-America,South-America,False,False,read,True,0,5.44,False,None
d9b02d82-b3a0-4644-b55f-dc82e1081964,2025-10-10 05:42:57,5,USR-0073,WS-015,181.3.115.104,US-East,US-East,False,False,write,True,0,172.55,False,None
4c9529b1-3aee-4923-b04f-0d2db6ba186b,2025-10-10 05:43:03,5,USR-0027,WS-012,140.55.60.31,US-East,South-America,True,False,write,True,0,9.83,False,None
a8c092ef-fc61-467f-a677-78262e9d04af,2025-10-10 05:43:03,5,USR-0060,WS-011,56.96.163.169,US-West,US-West,False,False,read,False,4,131.82,False,None
4de2a109-8ca6-4d62-8743-f641b87c9ea5,2025-10-10 05:44:30,5,USR-0013,WS-015,181.3.109.53,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,16.71,False,None
e13bbc48-1870-4fe0-8b12-17c737e98397,2025-10-10 05:44:38,5,USR-0112,WS-016,172.174.194.182,US-West,US-West,False,False,read,True,0,8.04,False,None
7e9914aa-99da-4194-8dd5-571c91087d4d,2025-10-10 05:45:36,5,USR-0032,WS-010,82.54.194.78,US-East,US-East,False,False,admin,True,0,12.18,False,None
44381e98-96e0-493d-aab9-d3f343024ea1,2025-10-10 05:46:48,5,USR-0097,WS-002,73.202.101.182,EU-Central,EU-Central,False,False,read,True,0,38.61,False,None
1bd8686b-1ad8-4a88-90a9-62b2bf00002c,2025-10-10 05:46:51,5,USR-0052,WS-006,216.214.250.116,South-America,South-America,False,False,write,True,0,6.48,False,None
efd534d3-7ee8-44b3-ae15-e50c7ec93ba4,2025-10-10 05:48:52,5,USR-0153,WS-003,96.236.162.33,Asia-Pacific,Asia-Pacific,False,False,write,True,0,6.86,False,None
8e9b1d17-c7de-4afe-b305-1c976838592e,2025-10-10 05:49:22,5,USR-0065,WS-011,177.146.8.103,EU-Central,EU-Central,False,False,admin,True,0,328.85,False,None
c90ca0ef-103c-41b4-98b2-165087b00db1,2025-10-10 05:50:40,5,USR-0105,WS-015,50.88.132.90,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,708.2,False,None
6d48f68b-1648-4a70-b5c5-ba74d1407bdb,2025-10-10 05:50:43,5,USR-0041,WS-009,108.157.76.229,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,14.63,False,None
c3a86b88-963d-4ab7-ac14-d66b0a7f7ce4,2025-10-10 05:52:27,5,USR-0154,WS-005,36.78.128.207,US-East,US-East,False,False,read,True,0,148.63,True,data_exfiltration
b1c3a57a-4429-4ea9-9166-7aaf5e417211,2025-10-10 05:53:01,5,USR-0002,WS-006,145.243.4.220,South-America,Asia-Pacific,True,True,admin,True,0,5.11,True,session_hijacking
b4c1ad11-9447-498f-a095-285a6aa71fa5,2025-10-10 05:53:55,5,USR-0178,WS-015,165.32.73.248,EU-Central,US-East,True,False,read,True,0,6.46,False,None
fe7dc545-8d5a-477a-8a43-9c2f6174b9e1,2025-10-10 05:54:08,5,USR-0035,WS-003,81.97.246.105,South-America,South-America,False,False,write,True,0,128.08,False,None
e7effa69-496f-424d-888c-d9c8324623c1,2025-10-10 05:54:44,5,USR-0135,WS-009,126.188.193.37,EU-Central,EU-Central,False,False,write,True,0,3.21,False,None
6aa4d831-e1da-4d4d-8270-343a297dfe40,2025-10-10 05:54:58,5,USR-0179,WS-002,96.204.179.156,US-West,US-West,False,False,admin,True,0,5.09,False,None
2a4e9d89-bf4b-4e80-8481-016751035400,2025-10-10 05:55:59,5,USR-0174,WS-011,11.171.254.246,US-East,US-East,False,False,read,True,0,404.41,False,None
73f07720-d758-47f3-a938-edefe42110fd,2025-10-10 05:56:06,5,USR-0094,WS-011,57.240.230.34,South-America,South-America,False,False,read,True,0,2192.23,True,data_exfiltration
7d37d740-27e2-44fe-8bdf-89a712353c6c,2025-10-10 05:58:31,5,USR-0070,WS-011,33.234.216.244,Asia-Pacific,US-West,True,False,admin,True,0,270.08,True,privilege_escalation
4995b475-7ed8-4917-a266-be750b50230b,2025-10-10 05:59:01,5,USR-0005,WS-015,60.145.8.232,US-East,US-East,False,False,admin,True,0,51.95,False,None
2eedf59c-7cc9-4a5f-bbf8-75c1bb96711c,2025-10-10 05:59:17,5,USR-0032,WS-011,49.63.16.99,US-East,US-East,False,False,admin,True,0,15.62,False,None
261582ab-1e59-458e-858a-d6e542ebbf82,2025-10-10 05:59:19,5,USR-0092,WS-005,91.33.156.134,US-East,US-East,False,False,read,True,0,114.46,False,None
abb9b3fa-2b1a-4cc4-9f1f-5e8cf62ec8c4,2025-10-10 05:59:21,5,USR-0139,WS-017,10.75.153.118,US-East,US-East,False,False,read,True,0,49.64,False,None
cbd1cdc9-27d2-47b3-ab91-d6e18b7707fb,2025-10-10 05:59:47,5,USR-0001,WS-016,161.25.212.205,EU-Central,EU-Central,False,False,admin,False,3,222.05,False,None
7b5ca993-9a20-467f-b1a6-35d9c3943142,2025-10-10 06:00:20,6,USR-0075,WS-007,177.39.216.232,EU-Central,EU-Central,False,False,write,True,0,8.92,False,None
94ee9896-1ead-4a49-93c2-c8d075160d46,2025-10-10 06:00:31,6,USR-0026,WS-006,66.97.219.128,EU-Central,EU-Central,False,False,write,True,0,4.9,False,None
4af570dc-b6af-4f40-a0f4-364ab502f2a9,2025-10-10 06:02:24,6,USR-0188,WS-018,170.197.211.178,South-America,South-America,False,False,write,True,0,1.81,False,None
a15331f6-41b6-467c-a82e-27693f03a21e,2025-10-10 06:02:45,6,USR-0126,WS-006,163.227.226.34,US-East,US-East,False,False,write,True,0,15.27,False,None
001b18cb-5db8-41f7-b609-0ef86461345e,2025-10-10 06:02:53,6,USR-0098,WS-017,185.72.120.136,EU-Central,EU-Central,False,False,admin,True,0,3.05,False,None
8039f6aa-6319-448c-9228-fbb24d3d1cc6,2025-10-10 06:03:21,6,USR-0067,WS-006,157.39.149.189,US-West,US-West,False,False,delete,True,0,2.96,False,None
197372fc-7f27-4e40-b8bb-374495d8bafe,2025-10-10 06:04:28,6,USR-0128,WS-015,223.131.179.234,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,286.3,False,None
dbdfa59e-a656-4b29-a1ea-88fee77469c2,2025-10-10 06:04:36,6,USR-0040,WS-017,138.104.223.203,Asia-Pacific,Asia-Pacific,False,False,write,True,0,106.45,False,None
26f55a23-e2dd-47bc-bf73-effdd06adb96,2025-10-10 06:05:26,6,USR-0055,WS-020,216.99.47.46,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,58.39,False,None
23477f9e-fbc5-4b87-846f-135b6b56094f,2025-10-10 06:05:37,6,USR-0001,WS-013,14.34.23.153,EU-Central,EU-Central,False,False,admin,True,0,223.16,False,None
e0a316de-d512-43af-902b-89aadde39dcd,2025-10-10 06:06:08,6,USR-0089,WS-001,87.176.26.45,EU-Central,EU-Central,False,False,delete,True,0,9.2,False,None
8574f516-c8ec-4e80-ae9e-e823858f1fca,2025-10-10 06:06:32,6,USR-0117,WS-008,29.7.91.96,Asia-Pacific,EU-Central,True,True,admin,True,0,3.72,True,impossible_travel
a332fe5f-8535-4805-bb21-6da6b82a184b,2025-10-10 06:07:43,6,USR-0023,WS-016,137.214.59.105,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,10.07,False,None
11f66061-2b40-41cf-bd29-7caa2e21eab4,2025-10-10 06:08:25,6,USR-0172,WS-009,87.131.239.100,South-America,US-East,True,False,read,True,0,5.51,True,credential_sharing
0dc9e4f2-e9e3-4b52-ab86-e696ec0e7c0f,2025-10-10 06:09:09,6,USR-0111,WS-016,68.173.125.111,US-East,US-East,False,False,delete,True,0,3.58,False,None
0025a537-848b-4cc2-81ea-79ad96abbfc3,2025-10-10 06:09:10,6,USR-0112,WS-001,198.63.228.19,US-West,US-West,False,False,admin,True,0,10.51,False,None
16126175-a9ae-4d65-a7d8-4a35df13ad0e,2025-10-10 06:09:11,6,USR-0067,WS-020,22.126.145.229,US-East,US-West,True,False,read,True,0,2.46,False,None
c6821ac9-4e89-499f-9951-4530e6abd352,2025-10-10 06:09:16,6,USR-0061,WS-016,74.49.121.59,South-America,South-America,False,False,write,True,0,1255.55,False,None
1b412191-2724-4cff-a28c-af2be1e4e1bc,2025-10-10 06:09:44,6,USR-0023,WS-001,142.61.112.36,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,7.59,False,None
cd2f8d0d-e820-461c-ae3b-fc5debfa60a4,2025-10-10 06:10:21,6,USR-0043,WS-012,184.108.23.77,Asia-Pacific,Asia-Pacific,False,False,read,True,0,12.17,False,None
8af48ab1-faec-41c5-8527-a65f0f184be2,2025-10-10 06:10:30,6,USR-0036,WS-011,210.165.108.43,South-America,South-America,False,False,delete,True,0,8.94,False,None
a205c86c-fd77-4668-8a4e-036399c89db3,2025-10-10 06:11:42,6,USR-0130,WS-010,196.125.72.4,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,19.8,False,None
f73d37c7-46f4-4b2d-bc75-00e2b5d404f6,2025-10-10 06:13:16,6,USR-0068,WS-005,210.220.132.92,South-America,South-America,False,False,delete,True,0,153.67,False,None
453e0b16-a9e7-472c-8921-80d0e16b5ae1,2025-10-10 06:13:40,6,USR-0036,WS-008,45.250.190.191,South-America,South-America,False,False,read,False,8,7.48,False,None
b4351acf-b6e7-4a07-9e8a-d196c7dd92c0,2025-10-10 06:14:28,6,USR-0136,WS-014,88.202.159.242,South-America,South-America,False,False,write,True,0,9.63,False,None
6af788ae-43b6-4fb9-bde9-3566f2bfea91,2025-10-10 06:15:14,6,USR-0076,WS-006,82.237.2.81,Asia-Pacific,Asia-Pacific,False,False,write,True,0,16.97,False,None
6316af37-14ae-42dd-a0d4-428120de5f94,2025-10-10 06:15:25,6,USR-0161,WS-011,207.144.161.144,South-America,South-America,False,False,admin,True,0,10.14,False,None
7cc63db5-e02c-4cc1-81cc-199a5e26f88a,2025-10-10 06:16:36,6,USR-0032,WS-001,162.188.49.181,US-East,US-East,False,False,delete,True,0,18.31,False,None
af537e2d-10bf-4f42-be84-486c61145635,2025-10-10 06:16:41,6,USR-0170,WS-020,97.102.240.106,US-East,US-East,False,False,read,True,0,8.72,False,None
dc85109b-454c-41c7-8c34-9a4ae99bdaa7,2025-10-10 06:16:49,6,USR-0058,WS-010,114.41.220.152,US-East,US-East,False,False,admin,False,2,13.88,False,None
3eaca141-0372-4124-9cbd-cb9d90e07387,2025-10-10 06:17:00,6,USR-0116,WS-006,12.51.68.40,US-East,US-East,False,False,delete,True,0,11.65,False,None
3c747efa-addf-48f3-b8b9-2497426ef235,2025-10-10 06:17:34,6,USR-0130,WS-014,181.167.171.9,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,16.23,False,None
e3e72d70-8f6b-4ba0-aa0c-c0663f5c5d91,2025-10-10 06:17:39,6,USR-0196,WS-009,200.107.89.50,US-West,US-West,False,False,write,True,0,56.97,False,None
07479939-26f5-4c9c-9cfd-7245db37bc88,2025-10-10 06:17:43,6,USR-0033,WS-004,52.140.166.154,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,9.72,False,None
99685c46-1f47-4229-bebc-2ba141965717,2025-10-10 06:18:01,6,USR-0082,WS-008,82.224.157.161,US-East,US-East,False,False,write,True,0,3.87,False,None
982bdad5-c07b-47c8-825e-cd1799837929,2025-10-10 06:18:26,6,USR-0083,WS-013,141.40.173.154,EU-Central,EU-Central,False,False,admin,True,0,142.64,False,None
85134667-7f4e-4adf-a9c2-4af7bf2ad648,2025-10-10 06:19:46,6,USR-0171,WS-013,50.175.157.204,US-East,US-East,False,False,delete,True,0,25.21,False,None
cc9c6aa2-342d-4d7e-bf45-b617edf3d0cd,2025-10-10 06:22:37,6,USR-0005,WS-018,203.61.130.128,US-East,US-East,False,False,read,True,0,89.23,False,None
bbb7ba97-d37e-41ec-b25f-68c830d79c67,2025-10-10 06:22:49,6,USR-0110,WS-012,194.108.141.125,US-East,US-East,False,False,delete,True,0,48.23,False,None
4d75031b-12f1-4c2c-9587-b5f0e9277f88,2025-10-10 06:23:28,6,USR-0110,WS-004,56.154.214.192,US-East,US-East,False,False,delete,True,0,108.31,False,None
79aaf69d-36be-4450-b663-a70329174667,2025-10-10 06:23:39,6,USR-0094,WS-009,151.228.44.68,South-America,South-America,False,False,write,True,0,35.92,False,None
6412d156-5ebc-4041-8a4f-f6f5ab8f8358,2025-10-10 06:23:54,6,USR-0164,WS-018,144.229.200.195,US-West,US-West,False,False,delete,True,0,486.38,False,None
e2811ffb-ba2d-4585-a9c1-d68510793bb3,2025-10-10 06:24:06,6,USR-0192,WS-011,151.33.188.17,South-America,South-America,False,False,admin,True,0,8.39,False,None
4f15d49a-befd-4424-a241-b461517c1e49,2025-10-10 06:24:09,6,USR-0032,WS-003,63.2.84.116,US-East,US-East,False,False,read,True,0,9.44,False,None
78039442-af11-466b-a827-0cbaf7c1a242,2025-10-10 06:25:34,6,USR-0046,WS-007,72.34.95.209,EU-Central,EU-Central,False,False,write,True,0,68.92,False,None
51434d85-9053-4cec-b1f0-b1ce19b615a7,2025-10-10 06:25:55,6,USR-0120,WS-012,19.57.208.172,US-West,US-West,False,False,delete,True,0,4.2,False,None
87a35244-d7bf-4f8e-bf26-49f9d33e3245,2025-10-10 06:27:06,6,USR-0020,WS-001,115.210.29.23,US-West,US-West,False,False,write,True,0,484.34,False,None
a5a8bb81-1eda-4c01-9da0-a0cd9dba6dc2,2025-10-10 06:29:07,6,USR-0082,WS-017,34.196.97.121,US-East,US-East,False,False,read,True,0,4.94,False,None
cffde86d-787e-4a4a-bb2b-7db23a397177,2025-10-10 06:29:14,6,USR-0142,WS-015,107.100.224.149,EU-Central,EU-Central,False,False,write,True,0,146.74,False,None
3bb0f8a2-b373-4b8f-bb2f-8adda5615e79,2025-10-10 06:29:57,6,USR-0115,WS-002,70.66.248.247,US-East,US-East,False,False,admin,True,0,13.23,False,None
dd4bbef5-4071-4d49-a57c-4a5edf9388b0,2025-10-10 06:33:26,6,USR-0172,WS-009,24.120.227.251,US-East,US-East,False,False,read,True,0,5.76,False,None
97377c1c-014c-4977-a028-c9dcd4de74a0,2025-10-10 06:33:51,6,USR-0183,WS-017,151.82.2.71,South-America,South-America,False,False,delete,True,0,323.57,False,None
32a41e8f-c264-4979-b470-12584af1766d,2025-10-10 06:37:03,6,USR-0112,WS-006,197.227.203.77,US-West,US-West,False,False,delete,True,0,11.24,False,None
2242aaae-9e04-421d-9faf-d50ca70464e6,2025-10-10 06:37:04,6,USR-0176,WS-016,65.183.100.48,US-East,US-East,False,False,read,True,0,5.14,False,None
625a49cd-97a7-4652-81df-d9fa19ffe38c,2025-10-10 06:37:19,6,USR-0111,WS-003,30.160.211.221,US-East,US-East,False,False,delete,True,0,11.77,False,None
718afc6a-8496-452d-88d8-f4b93206e17c,2025-10-10 06:38:00,6,USR-0182,WS-015,205.156.102.64,US-East,US-East,False,False,delete,True,0,4.83,False,None
7fdf5346-e480-4271-9bbc-230ce49dc08f,2025-10-10 06:38:46,6,USR-0166,WS-011,65.98.133.219,US-West,US-West,False,False,write,True,0,30.08,False,None
709f96eb-b81e-4121-bab5-d4d76c46ab67,2025-10-10 06:39:09,6,USR-0143,WS-019,66.154.33.162,Asia-Pacific,Asia-Pacific,False,False,read,True,0,19.09,False,None
76ed8c2a-0b9f-4b1a-af45-c9b5d037fa24,2025-10-10 06:40:48,6,USR-0168,WS-010,216.21.59.118,Asia-Pacific,Asia-Pacific,False,False,delete,True,0,7.36,False,None
ae49420f-42a5-47ba-8686-ec82ab0012ca,2025-10-10 06:41:42,6,USR-0101,WS-010,92.50.43.244,US-West,US-West,False,False,write,True,0,594.1,False,None
68b9b3e9-b6a3-4c96-9c6b-5faed9d56028,2025-10-10 06:43:06,6,USR-0098,WS-013,108.46.95.210,US-West,EU-Central,True,False,delete,True,0,2.66,False,None
530187eb-147c-4d36-b944-b59837f6a7c5,2025-10-10 06:43:27,6,USR-0005,WS-009,105.6.241.222,US-East,US-East,False,False,read,True,0,58.64,False,None
004bb1a1-c2d7-4ecf-9144-955225ecdb0a,2025-10-10 06:43:39,6,USR-0123,WS-020,107.251.44.251,Asia-Pacific,Asia-Pacific,False,False,write,True,0,3.44,False,None
ce736fe2-afcb-4c1b-9c4f-46080048e13d,2025-10-10 06:45:05,6,USR-0052,WS-016,119.187.61.174,EU-Central,South-America,True,False,read,True,0,13.52,False,None
66fa11c4-5fc2-4a84-9a48-78d0c24182cf,2025-10-10 06:45:17,6,USR-0075,WS-004,121.246.254.101,Asia-Pacific,EU-Central,True,False,write,True,0,7.1,False,None
01687739-a9c5-46db-9842-8e777d03d0e1,2025-10-10 06:45:36,6,USR-0036,WS-011,25.175.253.95,South-America,South-America,False,False,read,True,0,7.5,False,None
1253246b-351d-43c9-a7c5-bfc77468ced9,2025-10-10 06:45:43,6,USR-0004,WS-006,205.200.130.69,US-West,US-West,False,False,write,True,0,5.76,False,None
08a472e1-0d69-4999-a7d9-280b10370272,2025-10-10 06:47:14,6,USR-0188,WS-018,96.248.107.174,South-America,South-America,False,False,delete,False,8,5.2,True,brute_force
644ecef6-ff45-41a8-9a9f-3f66fcdb36c7,2025-10-10 06:48:04,6,USR-0054,WS-005,34.12.74.99,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,333.04,False,None
b3b73a1d-23b2-4776-9867-2ba72f0398da,2025-10-10 06:49:03,6,USR-0037,WS-002,185.51.142.126,Asia-Pacific,Asia-Pacific,False,False,read,True,0,31.18,False,None
eb96309f-ceab-4940-9fc3-10cd84b4ade4,2025-10-10 06:49:16,6,USR-0036,WS-009,205.17.137.39,South-America,South-America,False,False,admin,True,0,7.47,False,None
53ef2dae-ec85-4d0f-b65f-842797cdd524,2025-10-10 06:49:18,6,USR-0103,WS-001,54.108.213.73,South-America,South-America,False,False,admin,True,0,8.25,False,None
61e45c05-7fad-4cf8-bab1-821c17dc59be,2025-10-10 06:49:29,6,USR-0121,WS-009,184.217.0.26,US-East,US-East,False,False,write,True,0,317.99,False,None
62b1188a-e291-43bd-8526-f54fa1d81f78,2025-10-10 06:49:36,6,USR-0045,WS-005,198.227.36.235,Asia-Pacific,EU-Central,True,False,admin,True,0,1.6,True,credential_sharing
1ce35075-7ffd-4f6d-9060-1006c4602555,2025-10-10 06:49:37,6,USR-0163,WS-006,64.75.82.61,US-East,US-East,False,False,admin,True,0,467.61,False,None
bc1f2f8b-750e-4a6f-9c14-3be9e1153b87,2025-10-10 06:49:43,6,USR-0012,WS-013,12.237.81.155,EU-Central,EU-Central,False,False,write,True,0,172.69,False,None
42d226a6-55b9-479a-bd7a-b609105da9ae,2025-10-10 06:49:46,6,USR-0155,WS-011,134.158.148.15,Asia-Pacific,South-America,True,True,read,True,0,5.94,False,None
3cbadf92-f0d7-4677-8715-a54fb47a6f82,2025-10-10 06:50:12,6,USR-0002,WS-009,195.74.9.146,Asia-Pacific,Asia-Pacific,False,False,read,True,0,11.02,False,None
753b9677-9f26-4eaa-b858-b554ca323091,2025-10-10 06:50:20,6,USR-0001,WS-002,92.159.204.9,EU-Central,EU-Central,False,False,read,True,0,125.42,False,None
d853e32d-2970-4871-bfee-2234521f064f,2025-10-10 06:50:24,6,USR-0006,WS-020,95.196.233.7,US-West,US-West,False,False,write,True,0,1.89,False,None
cae7a8c6-aec7-439d-a094-15c0bc838700,2025-10-10 06:51:26,6,USR-0068,WS-010,51.212.208.247,Asia-Pacific,South-America,True,True,admin,True,0,121.63,False,None
ebbcfcb9-aef8-47d0-8bf8-f204c6055638,2025-10-10 06:51:33,6,USR-0028,WS-010,127.61.72.12,US-West,US-West,False,False,read,True,0,4.8,False,None
04b5ee3e-ff8a-4e09-bede-8effc184d41c,2025-10-10 06:51:48,6,USR-0032,WS-016,57.108.248.115,US-East,US-East,False,False,delete,True,0,8.23,False,None
b1dc45c5-c441-4b62-aeb2-f57915dc5af5,2025-10-10 06:52:21,6,USR-0076,WS-017,216.44.251.147,Asia-Pacific,Asia-Pacific,False,False,write,True,0,15.99,False,None
60b2b4fc-3f25-4a6a-9af6-1e4931315c6a,2025-10-10 06:52:34,6,USR-0032,WS-013,92.196.91.209,US-East,US-East,False,False,read,False,2,15.59,False,None
2e4f6497-af05-48e6-803f-4019bb930448,2025-10-10 06:52:36,6,USR-0147,WS-003,169.215.151.164,Asia-Pacific,Asia-Pacific,False,False,read,True,0,10.33,False,None
14684747-0cb5-4ce6-b262-154e55f97fba,2025-10-10 06:53:43,6,USR-0069,WS-004,159.150.180.206,US-West,US-West,False,False,write,True,0,4.05,False,None
26109ec6-f4ec-4c9b-99ec-97d56544bd73,2025-10-10 06:53:53,6,USR-0092,WS-019,152.249.134.198,US-East,US-East,False,False,write,True,0,209.02,False,None
9d3b7945-d127-4724-9c3f-68f3894e4ee2,2025-10-10 06:54:05,6,USR-0060,WS-011,128.185.51.76,US-West,US-West,False,False,delete,True,0,137.68,False,None
de65a2f6-0321-44fb-97f8-735ad5979328,2025-10-10 06:54:36,6,USR-0102,WS-017,195.43.50.3,US-East,US-East,False,False,admin,True,0,241.44,False,None
093c8af5-9ad1-4b87-a3e6-c72cc007de59,2025-10-10 06:55:01,6,USR-0047,WS-007,215.52.159.45,EU-Central,EU-Central,False,False,delete,True,0,8.39,False,None
3432291f-e1c0-4c61-add8-f72d952bb8fb,2025-10-10 06:55:25,6,USR-0056,WS-013,158.216.206.36,South-America,South-America,False,False,delete,True,0,7.17,False,None
3827c084-a9c0-4a12-b710-67bdf80902f2,2025-10-10 06:55:26,6,USR-0073,WS-003,191.112.245.79,US-East,US-East,False,False,delete,True,0,800.91,False,None
1736e4f3-1661-4ba8-a82d-260a645bc6ee,2025-10-10 06:55:30,6,USR-0164,WS-018,214.230.146.195,US-West,US-West,False,False,write,True,0,543.38,False,None
eeefdf43-98d1-4dea-893a-66cd68dd380b,2025-10-10 06:56:13,6,USR-0073,WS-019,159.110.165.51,US-East,US-East,False,False,admin,True,0,208.79,False,None
a3c72b1e-78ce-47e0-8b6b-e23e6f6ed33e,2025-10-10 06:56:31,6,USR-0179,WS-006,40.98.133.223,US-West,US-West,False,False,read,True,0,2.6,False,None
7b49060b-40ae-4f02-84de-d167965149f9,2025-10-10 06:56:49,6,USR-0187,WS-008,213.29.29.152,South-America,South-America,False,False,delete,True,0,9.27,False,None
d7d135ff-6187-46d6-89ec-e681b93bfb61,2025-10-10 06:57:36,6,USR-0032,WS-012,128.87.212.55,US-East,US-East,False,False,read,True,0,9.56,False,None
22d6e3f0-f703-4277-9716-a4068cf0b967,2025-10-10 06:58:34,6,USR-0193,WS-014,214.42.100.222,South-America,South-America,False,False,admin,True,6,163.18,True,privilege_escalation
0836f0ef-2ecd-4759-8213-601957211768,2025-10-10 06:58:42,6,USR-0043,WS-001,64.105.84.146,Asia-Pacific,Asia-Pacific,False,False,admin,True,0,17.31,False,None
85dfc41d-c371-4842-97a2-9e194bcd4466,2025-10-10 06:58:55,6,USR-0176,WS-017,42.179.190.202,US-East,US-East,False,False,read,True,0,9.35,False,None
0505302f-4fbe-4f82-a376-ec897c2c80f1,2025-10-10 06:59:01,6,USR-0039,WS-019,218.181.109.187,EU-Central,South-America,True,False,read,True,0,7.05,False,None
ef7f0c53-ddf6-4f3e-bfbb-d0a4d06ba063,2025-10-10 06:59:12,6,USR-0039,WS-018,182.252.192.25,South-America,South-America,False,False,write,True,0,13.8,False,None
872e3a15-dcde-4542-92e9-43f2f21606d2,2025-10-10 06:59:17,6,USR-0173,WS-013,74.25.99.53,US-East,US-East,False,False,write,True,0,5.24,False,None
c905b3b4-a38f-42c9-ae8f-912ad6f68aff,2025-10-10 06:59:52,6,USR-0145,WS-002,25.77.71.205,South-America,South-America,False,False,write,True,0,4.0,False,None
fc21e6de-1860-4873-8e19-47aa95d4c2aa,2025-10-10 07:00:06,7,USR-0168,WS-016,97.146.80.116,South-America,Asia-Pacific,True,True,write,True,0,7.21,True,session_hijacking
5c1b381c-5100-4e53-ac65-51e67186a18d,2025-10-10 07:00:15,7,USR-0073,WS-019,22.76.11.83,US-East,US-East,False,False,admin,True,0,208.39,False,None
541d1f00-655c-49f2-8e81-e9ddc271185f,2025-10-10 07:01:43,7,USR-0154,WS-015,103.144.92.65,US-East,US-East,False,False,write,True,0,3.61,False,None
